,Indicator,NFHS-5,NFHS-4
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(70.3)
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(14.3)
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(86.4)
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.8,2.6
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,(88.7)
66,Children under age 3 years breastfed within one hour of birth (%),56.6,30.1
67,Children under age 6 months exclusively breastfed (%),(78.6),44.7
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(7.4)
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),6.8,0.9
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),8.0,0.8
72,Children under 5 years who are stunted (height-for-age) (%),29.0,46.3
73,Children under 5 years who are wasted (weight-for-height) (%),24.9,38.2
74,Children under 5 years who are severely wasted (weight-for-height) (%),11.5,15.1
75,Children under 5 years who are underweight (weight-for-age) (%),31.8,54.6
76,Children under 5 years who are overweight (weight-for-height) (%),2.9,1.6
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),24.1,35.0
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),5.9,7.8
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),67.2,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),65.8,75.8
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),53.0,64.1
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(56.2),(46.3)
83,All women age 15-49 years who are anaemic (%),53.1,63.3
84,All women age 15-19 years who are anaemic (%),54.9,65.1
85,Women - Blood sugar level - high (141-160 mg/dl)(%),3.5,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),1.7,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),5.4,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),6.1,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),3.5,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.9,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.8,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.4,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),16.5,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.3,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.5,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),18.7,na
97,Ever undergone a screening test for cervical cancer (%),0.2,na
98,Ever undergone a breast examination for breast cancer (%),0.2,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.0,na
100,Women age 15 years and above who use any kind of tobacco (%),2.7,na
101,Men age 15 years and above who use any kind of tobacco (%),37.8,na
102,Women age 15 years and above who consume alcohol (%),0.4,na
103,Men age 15 years and above who consume alcohol (%),18.0,na
