,Indicator,NFHS-5,NFHS-4
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,0.8
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),85.1,na
41,Institutional births (%),93.3,60.3
42,Institutional births in public facility (%),86.0,44.5
43,Home births that were conducted by skilled health personnel (%),1.2,10.2
44,Births attended by skilled health personnel (%),94.3,70.5
45,Births delivered by caesarean section (%),4.9,5.1
46,Births in a private health facility that were delivered by caesarean section (%),(19.8),27.9
47,Births in a public health facility that were delivered by caesarean section (%),4.0,1.5
48,Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),92.9,36.0
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),92.8,(45.4)
50,Children age 12-23 months who have received BCG (%),97.5,68.8
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),94.0,52.3
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),92.9,51.4
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),92.9,49.7
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),28.4,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),68.9,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),92.9,38.0
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),77.7,24.2
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,90.2
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,3.7
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.4,5.0
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),91.4,(47.3)
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),18.6,(15.2)
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),94.9,(67.9)
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.3,1.7
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(84.5),(80.1)
66,Children under age 3 years breastfed within one hour of birth (%),28.6,27.6
67,Children under age 6 months exclusively breastfed (%),66.7,34.9
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(38.4)
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),9.2,1.6
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),9.0,2.2
72,Children under 5 years who are stunted (height-for-age) (%),39.1,36.6
73,Children under 5 years who are wasted (weight-for-height) (%),11.5,25.9
74,Children under 5 years who are severely wasted (weight-for-height) (%),6.2,9.1
75,Children under 5 years who are underweight (weight-for-age) (%),31.7,39.6
76,Children under 5 years who are overweight (weight-for-height) (%),2.2,1.3
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),19.7,26.1
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),4.5,11.7
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),50.6,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),67.1,60.1
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),50.0,42.6
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),36.6,44.2
83,All women age 15-49 years who are anaemic (%),49.4,42.7
84,All women age 15-19 years who are anaemic (%),61.6,41.9
85,Women - Blood sugar level - high (141-160 mg/dl)(%),4.3,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),3.6,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.2,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),5.9,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),4.2,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.2,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),6.6,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),1.1,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),8.5,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.8,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),1.6,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),10.9,na
97,Ever undergone a screening test for cervical cancer (%),0.2,na
98,Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.0,na
100,Women age 15 years and above who use any kind of tobacco (%),3.9,na
101,Men age 15 years and above who use any kind of tobacco (%),49.1,na
102,Women age 15 years and above who consume alcohol (%),0.4,na
103,Men age 15 years and above who consume alcohol (%),11.4,na
