Indicator,NFHS-5,NFHS-4
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),15.3,17.6
Women who have high risk waist-to-hip ratio (≥0.85) (%),68.0,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),72.4,71.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),45.4,59.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(38.4),(71.6)
All women age 15-49 years who are anaemic (%),45.1,60.3
All women age 15-19 years who are anaemic (%),46.6,58.8
Women - Blood sugar level - high (141-160 mg/dl)(%),5.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),2.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.1,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.0,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.0,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.9,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.3,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),18.3,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.9,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),21.1,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.3,na
Women age 15 years and above who use any kind of tobacco (%),3.7,na
Men age 15 years and above who use any kind of tobacco (%),44.4,na
Women age 15 years and above who consume alcohol (%),0.5,na
Men age 15 years and above who consume alcohol (%),10.5,na
