Indicator,NFHS-5,NFHS-4
Children under age 6 months exclusively breastfed (%),(77.6),(42.8)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(36.0)
Breastfeeding children age 6-23 months receiving an adequate diet (%),10.3,0.5
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),9.3,2.0
Children under 5 years who are stunted (height-for-age) (%),29.5,32.0
Children under 5 years who are wasted (weight-for-height) (%),20.8,27.7
Children under 5 years who are severely wasted (weight-for-height) (%),7.9,7.6
Children under 5 years who are underweight (weight-for-age) (%),26.4,39.7
Children under 5 years who are overweight (weight-for-height) (%),3.3,1.2
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),15.5,26.4
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),13.0,20.6
Women who have high risk waist-to-hip ratio (≥0.85) (%),57.3,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),66.7,73.8
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),51.8,59.7
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(49.5),57.0
All women age 15-49 years who are anaemic (%),51.8,59.6
All women age 15-19 years who are anaemic (%),59.5,65.1
Women - Blood sugar level - high (141-160 mg/dl)(%),3.1,na
Women - Blood sugar level - very high (>160 mg/dl)(%),1.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),5.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.0,na
Men - Blood sugar level - very high (>160 mg/dl) (%),2.1,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.8,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.8,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),15.9,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.1,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),20.2,na
Ever undergone a screening test for cervical cancer (%),0.3,na
Ever undergone a breast examination for breast cancer (%),0.3,na
Ever undergone an oral cavity examination for oral cancer (%),0.7,na
Women age 15 years and above who use any kind of tobacco (%),9.2,na
Men age 15 years and above who use any kind of tobacco (%),43.2,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),12.6,na
