Indicator,NFHS-5,NFHS-4
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(34.1)
Breastfeeding children age 6-23 months receiving an adequate diet (%),5.3,0.0
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(2.9)
Total children age 6-23 months receiving an adequate diet (%),5.1,0.6
Children under 5 years who are stunted (height-for-age) (%),22.3,33.5
Children under 5 years who are wasted (weight-for-height) (%),20.0,31.6
Children under 5 years who are severely wasted (weight-for-height) (%),11.7,12.2
Children under 5 years who are underweight (weight-for-age) (%),23.1,39.6
Children under 5 years who are overweight (weight-for-height) (%),2.8,2.3
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),14.2,24.7
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),18.9,16.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),59.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),76.3,68.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),52.5,53.2
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(59.6),57.6
All women age 15-49 years who are anaemic (%),52.7,53.4
All women age 15-19 years who are anaemic (%),54.4,60.3
Women - Blood sugar level - high (141-160 mg/dl)(%),3.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),2.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),3.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),3.7,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.9,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),6.8,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.3,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),14.5,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),7.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.5,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),13.1,na
Ever undergone a screening test for cervical cancer (%),0.4,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),4.1,na
Men age 15 years and above who use any kind of tobacco (%),38.6,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),12.4,na
