,Indicator,NFHS-5,NFHS-4
93,blood pressure (%),14.2,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.2,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.4,na
96,blood pressure (%),18.7,na
97,Ever undergone a screening test for cervical cancer (%),0.3,na
98,Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.3,na
100,Women age 15 years and above who use any kind of tobacco (%),8.7,na
101,Men age 15 years and above who use any kind of tobacco (%),39.9,na
102,Women age 15 years and above who consume alcohol (%),0.3,na
103,Men age 15 years and above who consume alcohol (%),13.5,na
