,Indicator,NFHS-5,NFHS-4
72,Children under 5 years who are stunted (height-for-age) (%),45.1,42.7
73,Children under 5 years who are wasted (weight-for-height) (%),17.5,18.9
74,Children under 5 years who are severely wasted (weight-for-height) (%),5.8,7.2
75,Children under 5 years who are underweight (weight-for-age) (%),34.6,41.3
76,Children under 5 years who are overweight (weight-for-height) (%),1.4,1.2
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),25.2,28.2
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),13.9,10.4
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),46.8,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),87.2,66.2
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),63.4,48.4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(68.3),43.0
83,All women age 15-49 years who are anaemic (%),63.5,48.1
84,All women age 15-19 years who are anaemic (%),67.1,51.6
85,Blood sugar level - high (141-160 mg/dl)(%),4.5,na
86,Blood sugar level - very high (>160 mg/dl)(%),4.1,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.0,na
88,Blood sugar level - high (141-160 mg/dl)(%),6.2,na
89,Blood sugar level - very high (>160 mg/dl) (%),5.7,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.7,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.4,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.3,na
93,blood pressure (%),17.2,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.9,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.4,na
96,blood pressure (%),17.5,na
97,Ever undergone a screening test for cervical cancer (%),3.9,na
98,Ever undergone a breast examination for breast cancer (%),3.4,na
99,Ever undergone an oral cavity examination for oral cancer (%),3.2,na
100,Women age 15 years and above who use any kind of tobacco (%),10.8,na
101,Men age 15 years and above who use any kind of tobacco (%),60.5,na
102,Women age 15 years and above who consume alcohol (%),0.5,na
103,Men age 15 years and above who consume alcohol (%),17.5,na
