Indicator,NFHS-5,NFHS-4
Births attended by skilled health personnel (%),82.1,78.3
Births delivered by caesarean section (%),10.5,7.5
Births in a private health facility that were delivered by caesarean section (%),(45.7),(64.1)
Births in a public health facility that were delivered by caesarean section (%),9.2,4.9
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),65.8,48.7
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),78.3,75.9
Children age 12-23 months who have received BCG (%),93.6,93.8
Children age 12-23 months who have received 3 doses of polio vaccine (%),70.2,53.5
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),78.2,69.2
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),75.5,85.0
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),28.7,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),61.2,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),74.1,51.9
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),68.1,63.9
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.7,5.3
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(38.6)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(28.9)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(60.9)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.2,0.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,(66.9)
Children under age 3 years breastfed within one hour of birth (%),50.8,44.0
Children under age 6 months exclusively breastfed (%),79.4,(63.5)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(21.4)
Breastfeeding children age 6-23 months receiving an adequate diet (%),4.1,0.4
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),4.4,1.1
Children under 5 years who are stunted (height-for-age) (%),45.8,52.1
Children under 5 years who are wasted (weight-for-height) (%),16.2,28.1
Children under 5 years who are severely wasted (weight-for-height) (%),7.9,9.0
Children under 5 years who are underweight (weight-for-age) (%),37.7,55.0
Children under 5 years who are overweight (weight-for-height) (%),1.2,0.7
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),30.5,43.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),11.2,6.4
Women who have high risk waist-to-hip ratio (≥0.85) (%),33.6,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),71.6,77.5
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),65.3,61.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),59.6,56.3
All women age 15-49 years who are anaemic (%),64.9,61.6
All women age 15-19 years who are anaemic (%),61.8,64.0
Women - Blood sugar level - high (141-160 mg/dl)(%),4.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.4,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.2,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.1,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.9,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.1,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),19.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.5,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.4,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),25.7,na
Ever undergone a screening test for cervical cancer (%),0.0,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),13.9,na
Men age 15 years and above who use any kind of tobacco (%),53.4,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),12.9,na
