Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),75.6,72.5
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),78.6,76.3
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),36.9,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),53.3,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),71.6,54.0
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),80.1,56.6
Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.0,97.9
Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.0,2.1
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),10.5,8.5
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(53.7),(57.1)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(30.8),(23.0)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(74.6),(62.8)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.1,2.6
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),67.0,72.8
Children under age 3 years breastfed within one hour of birth (%),40.4,46.3
Children under age 6 months exclusively breastfed (%),69.8,(69.6)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),13.5,6.3
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),12.7,6.8
Children under 5 years who are stunted (height-for-age) (%),40.3,43.2
Children under 5 years who are wasted (weight-for-height) (%),16.2,21.0
Children under 5 years who are severely wasted (weight-for-height) (%),6.0,8.8
Children under 5 years who are underweight (weight-for-age) (%),32.3,38.0
Children under 5 years who are overweight (weight-for-height) (%),2.4,1.9
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),23.7,27.1
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),17.4,13.0
Women who have high risk waist-to-hip ratio (≥0.85) (%),46.0,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),76.3,75.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),47.9,45.5
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(50.9),(46.7)
All women age 15-49 years who are anaemic (%),48.1,45.5
All women age 15-19 years who are anaemic (%),57.0,39.1
Women - Blood sugar level - high (141-160 mg/dl)(%),4.4,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.2,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.0,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.9,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.0,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),22.6,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),21.4,na
Ever undergone a screening test for cervical cancer (%),0.5,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),16.1,na
Men age 15 years and above who use any kind of tobacco (%),55.4,na
Women age 15 years and above who consume alcohol (%),0.1,na
Men age 15 years and above who consume alcohol (%),15.2,na
