,Indicator,NFHS-5,NFHS-4
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),81.0,71.5
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),86.6,71.7
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),88.2,86.6
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),51.4,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),69.5,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),88.6,66.5
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),96.0,84.5
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,100.0
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.4,13.1
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,57.6
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,18.6
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,70.2
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.9,3.0
65,health provider (%),*,77.7
66,Children under age 3 years breastfed within one hour of birth (%),42.2,17.8
67,Children under age 6 months exclusively breastfed (%),(63.1),(62.8)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(40.1)
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),7.1,5.7
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),6.6,6.5
72,Children under 5 years who are stunted (height-for-age) (%),31.4,48.3
73,Children under 5 years who are wasted (weight-for-height) (%),27.4,21.2
74,Children under 5 years who are severely wasted (weight-for-height) (%),11.9,5.7
75,Children under 5 years who are underweight (weight-for-age) (%),44.0,44.7
76,Children under 5 years who are overweight (weight-for-height) (%),4.9,0.9
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),16.7,36.8
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),15.0,11.3
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),52.9,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),71.5,76.9
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),50.5,57.8
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(38.6),59.3
83,All women age 15-49 years who are anaemic (%),50.1,57.8
84,All women age 15-19 years who are anaemic (%),56.1,58.1
85,Blood sugar level - high (141-160 mg/dl)(%),4.6,na
86,Blood sugar level - very high (>160 mg/dl)(%),3.8,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.9,na
88,Blood sugar level - high (141-160 mg/dl)(%),5.7,na
89,Blood sugar level - very high (>160 mg/dl) (%),3.0,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.4,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.6,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.9,na
93,blood pressure (%),21.2,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.6,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.5,na
96,blood pressure (%),24.9,na
97,Ever undergone a screening test for cervical cancer (%),0.1,na
98,Ever undergone a breast examination for breast cancer (%),0.3,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.3,na
100,Women age 15 years and above who use any kind of tobacco (%),8.5,na
101,Men age 15 years and above who use any kind of tobacco (%),43.0,na
102,Women age 15 years and above who consume alcohol (%),1.1,na
103,Men age 15 years and above who consume alcohol (%),16.6,na
