Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),88.7,67.2
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),85.8,71.2
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),29.1,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),65.3,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),83.6,51.1
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),72.7,55.0
Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.1,100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.2,13.0
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(46.0),(55.7)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(22.7),(20.5)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(66.0),(64.7)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.5,0.5
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(56.7),(68.2)
Children under age 3 years breastfed within one hour of birth (%),31.0,35.5
Children under age 6 months exclusively breastfed (%),(93.0),(51.4)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),3.8,0.0
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),5.2,0.0
Children under 5 years who are stunted (height-for-age) (%),27.6,38.8
Children under 5 years who are wasted (weight-for-height) (%),22.4,32.1
Children under 5 years who are severely wasted (weight-for-height) (%),9.0,9.0
Children under 5 years who are underweight (weight-for-age) (%),26.8,46.8
Children under 5 years who are overweight (weight-for-height) (%),4.1,1.4
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),28.0,37.5
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),14.1,7.2
Women who have high risk waist-to-hip ratio (≥0.85) (%),32.2,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),77.5,62.5
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),52.6,49.4
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(46.4),62.5
All women age 15-49 years who are anaemic (%),52.3,50.3
All women age 15-19 years who are anaemic (%),51.9,46.3
Women - Blood sugar level - high (141-160 mg/dl)(%),3.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),4.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),3.2,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.7,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),24.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.3,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),24.0,na
Ever undergone a screening test for cervical cancer (%),0.9,na
Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.4,na
Women age 15 years and above who use any kind of tobacco (%),7.5,na
Men age 15 years and above who use any kind of tobacco (%),48.8,na
Women age 15 years and above who consume alcohol (%),0.5,na
Men age 15 years and above who consume alcohol (%),10.4,na
