Indicator,NFHS-5,NFHS-4
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.9,3.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,77.7
Children under age 3 years breastfed within one hour of birth (%),42.2,17.8
Children under age 6 months exclusively breastfed (%),(63.1),(62.8)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(40.1)
Breastfeeding children age 6-23 months receiving an adequate diet (%),7.1,5.7
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),6.6,6.5
Children under 5 years who are stunted (height-for-age) (%),31.4,48.3
Children under 5 years who are wasted (weight-for-height) (%),27.4,21.2
Children under 5 years who are severely wasted (weight-for-height) (%),11.9,5.7
Children under 5 years who are underweight (weight-for-age) (%),44.0,44.7
Children under 5 years who are overweight (weight-for-height) (%),4.9,0.9
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),16.7,36.8
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),15.0,11.3
Women who have high risk waist-to-hip ratio (≥0.85) (%),52.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),71.5,76.9
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),50.5,57.8
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(38.6),59.3
All women age 15-49 years who are anaemic (%),50.1,57.8
All women age 15-19 years who are anaemic (%),56.1,58.1
Women - Blood sugar level - high (141-160 mg/dl)(%),4.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.9,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.7,na
Men - Blood sugar level - very high (>160 mg/dl) (%),3.0,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.9,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),21.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.5,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),24.9,na
Ever undergone a screening test for cervical cancer (%),0.1,na
Ever undergone a breast examination for breast cancer (%),0.3,na
Ever undergone an oral cavity examination for oral cancer (%),0.3,na
Women age 15 years and above who use any kind of tobacco (%),8.5,na
Men age 15 years and above who use any kind of tobacco (%),43.0,na
Women age 15 years and above who consume alcohol (%),1.1,na
Men age 15 years and above who consume alcohol (%),16.6,na
