Indicator,NFHS-5,NFHS-4
Children under 5 years who are severely wasted (weight-for-height) (%),4.9,12.6
Children under 5 years who are underweight (weight-for-age) (%),29.0,49.8
Children under 5 years who are overweight (weight-for-height) (%),1.2,1.3
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),24.3,29.6
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),20.5,12.1
Women who have high risk waist-to-hip ratio (≥0.85) (%),30.5,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),75.6,71.8
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),70.3,66.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(56.2),65.8
All women age 15-49 years who are anaemic (%),69.9,66.0
All women age 15-19 years who are anaemic (%),69.9,66.3
Women - Blood sugar level - high (141-160 mg/dl)(%),7.1,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.0,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),7.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.1,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.8,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),15.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.3,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),17.0,na
Ever undergone a screening test for cervical cancer (%),0.4,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.6,na
Women age 15 years and above who use any kind of tobacco (%),5.6,na
Men age 15 years and above who use any kind of tobacco (%),37.9,na
Women age 15 years and above who consume alcohol (%),0.4,na
Men age 15 years and above who consume alcohol (%),6.7,na
