,Indicator,NFHS-5,NFHS-4
42,Institutional births in public facility (%),80.9,81.9
43,Home births that were conducted by skilled health personnel (%),1.0,0.7
44,Births attended by skilled health personnel (%),90.0,85.2
45,Births delivered by caesarean section (%),7.9,6.1
46,Births in a private health facility that were delivered by caesarean section (%),38.1,42.9
47,Births in a public health facility that were delivered by caesarean section (%),3.3,1.4
48,mother's recall (%),69.7,60.6
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),69.3,75.6
50,Children age 12-23 months who have received BCG (%),91.0,92.3
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),80.0,68.5
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),81.1,69.8
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),85.1,82.0
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),24.7,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),78.6,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),81.1,66.4
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),63.1,64.2
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.7,100.0
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.7,11.3
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(81.0),(57.8)
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(40.7),(22.3)
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(55.7),(78.6)
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.4,1.2
65,health provider (%),(69.4),(97.3)
66,Children under age 3 years breastfed within one hour of birth (%),59.4,38.5
67,Children under age 6 months exclusively breastfed (%),86.1,(36.6)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(27.3)
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),9.1,4.4
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),8.2,4.0
72,Children under 5 years who are stunted (height-for-age) (%),40.0,47.7
73,Children under 5 years who are wasted (weight-for-height) (%),10.1,29.5
74,Children under 5 years who are severely wasted (weight-for-height) (%),2.7,12.5
75,Children under 5 years who are underweight (weight-for-age) (%),29.6,52.2
76,Children under 5 years who are overweight (weight-for-height) (%),2.4,1.3
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),22.3,27.5
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),20.2,14.1
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),27.8,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),74.7,67.3
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),68.4,56.3
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),52.6,52.6
83,All women age 15-49 years who are anaemic (%),67.5,56.0
84,All women age 15-19 years who are anaemic (%),66.0,63.2
85,Blood sugar level - high (141-160 mg/dl)(%),8.0,na
86,Blood sugar level - very high (>160 mg/dl)(%),3.6,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.7,na
88,Blood sugar level - high (141-160 mg/dl)(%),9.9,na
89,Blood sugar level - very high (>160 mg/dl) (%),6.0,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),16.8,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.6,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.5,na
93,blood pressure (%),14.9,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.6,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,na
96,blood pressure (%),19.1,na
97,Ever undergone a screening test for cervical cancer (%),0.0,na
98,Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.4,na
100,Women age 15 years and above who use any kind of tobacco (%),4.9,na
101,Men age 15 years and above who use any kind of tobacco (%),39.3,na
102,Women age 15 years and above who consume alcohol (%),0.2,na
103,Men age 15 years and above who consume alcohol (%),6.9,na
