,Indicator,NFHS-5,NFHS-4
66,Children under age 3 years breastfed within one hour of birth (%),41.6,19.1
67,Children under age 6 months exclusively breastfed (%),(78.6),(72.3)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),18.1,11.8
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),16.7,11.0
72,Children under 5 years who are stunted (height-for-age) (%),29.0,46.1
73,Children under 5 years who are wasted (weight-for-height) (%),16.2,21.7
74,Children under 5 years who are severely wasted (weight-for-height) (%),4.2,7.5
75,Children under 5 years who are underweight (weight-for-age) (%),28.6,41.9
76,Children under 5 years who are overweight (weight-for-height) (%),1.2,0.8
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),23.4,33.8
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),17.0,15.6
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),30.8,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),74.0,75.9
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),59.4,53.7
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(61.7),(70.8)
83,All women age 15-49 years who are anaemic (%),59.5,54.4
84,All women age 15-19 years who are anaemic (%),60.5,53.2
85,Blood sugar level - high (141-160 mg/dl)(%),3.6,na
86,Blood sugar level - very high (>160 mg/dl)(%),4.2,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.9,na
88,Blood sugar level - high (141-160 mg/dl)(%),5.3,na
89,Blood sugar level - very high (>160 mg/dl) (%),4.3,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.7,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.4,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,na
93,blood pressure (%),21.3,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.3,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.4,na
96,blood pressure (%),24.0,na
97,Ever undergone a screening test for cervical cancer (%),0.2,na
98,Ever undergone a breast examination for breast cancer (%),0.2,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.2,na
100,Women age 15 years and above who use any kind of tobacco (%),3.9,na
101,Men age 15 years and above who use any kind of tobacco (%),33.9,na
102,Women age 15 years and above who consume alcohol (%),0.2,na
103,Men age 15 years and above who consume alcohol (%),15.6,na
