Indicator,NFHS-5,NFHS-4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,54.0
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,26.6
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,77.9
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.7,1.9
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(55.0),71.7
Children under age 3 years breastfed within one hour of birth (%),45.9,34.8
Children under age 6 months exclusively breastfed (%),77.9,71.4
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(26.1)
Breastfeeding children age 6-23 months receiving an adequate diet (%),10.0,3.6
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),(15.6),*
Total children age 6-23 months receiving an adequate diet (%),11.1,4.6
Children under 5 years who are stunted (height-for-age) (%),45.8,52.0
Children under 5 years who are wasted (weight-for-height) (%),18.9,28.3
Children under 5 years who are severely wasted (weight-for-height) (%),6.0,8.7
Children under 5 years who are underweight (weight-for-age) (%),41.0,55.0
Children under 5 years who are overweight (weight-for-height) (%),3.6,0.8
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),27.1,40.8
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),8.2,10.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),49.8,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),78.2,82.0
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),58.5,65.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(53.8),68.9
All women age 15-49 years who are anaemic (%),58.4,65.8
All women age 15-19 years who are anaemic (%),67.0,69.2
Women - Blood sugar level - high (141-160 mg/dl)(%),6.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),1.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),2.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.6,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.2,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.8,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),21.1,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.3,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.7,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),25.0,na
Ever undergone a screening test for cervical cancer (%),1.0,na
Ever undergone a breast examination for breast cancer (%),0.5,na
Ever undergone an oral cavity examination for oral cancer (%),0.7,na
Women age 15 years and above who use any kind of tobacco (%),9.9,na
Men age 15 years and above who use any kind of tobacco (%),43.8,na
Women age 15 years and above who consume alcohol (%),1.4,na
Men age 15 years and above who consume alcohol (%),21.9,na
