,Indicator,NFHS-5,NFHS-4
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,93.8
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,6.2
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.0,12.7
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(63.0)
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(15.8)
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(59.8)
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.4,4.6
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,63.0
66,Children under age 3 years breastfed within one hour of birth (%),39.3,30.9
67,Children under age 6 months exclusively breastfed (%),(70.6),(84.3)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),19.9,10.3
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),18.1,9.5
72,Children under 5 years who are stunted (height-for-age) (%),32.0,37.9
73,Children under 5 years who are wasted (weight-for-height) (%),19.6,21.9
74,Children under 5 years who are severely wasted (weight-for-height) (%),5.1,10.1
75,Children under 5 years who are underweight (weight-for-age) (%),28.1,35.3
76,Children under 5 years who are overweight (weight-for-height) (%),1.0,0.3
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),25.1,25.1
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),20.1,15.4
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),28.1,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),73.4,69.3
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),46.6,50.0
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(53.0),42.0
83,All women age 15-49 years who are anaemic (%),46.9,49.6
84,All women age 15-19 years who are anaemic (%),48.5,48.4
85,Women - Blood sugar level - high (141-160 mg/dl)(%),4.9,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),4.1,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.9,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),6.3,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),6.6,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.5,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.6,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.9,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),23.2,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.9,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.6,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),24.4,na
97,Ever undergone a screening test for cervical cancer (%),0.4,na
98,Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.0,na
100,Women age 15 years and above who use any kind of tobacco (%),27.2,na
101,Men age 15 years and above who use any kind of tobacco (%),55.2,na
102,Women age 15 years and above who consume alcohol (%),0.3,na
103,Men age 15 years and above who consume alcohol (%),15.7,na
