Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received BCG (%),95.4,94.9
Children age 12-23 months who have received 3 doses of polio vaccine (%),82.2,73.2
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),83.7,73.4
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),87.0,80.7
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),43.1,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),83.0,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),83.8,64.4
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),81.5,66.2
Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.9,98.8
Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.1,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.8,10.6
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,50.6
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,24.1
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,73.8
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.1,0.8
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,75.2
Children under age 3 years breastfed within one hour of birth (%),44.1,41.0
Children under age 6 months exclusively breastfed (%),(81.8),(52.5)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(16.8)
Breastfeeding children age 6-23 months receiving an adequate diet (%),8.2,2.1
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),9.9,3.0
Children under 5 years who are stunted (height-for-age) (%),31.9,43.4
Children under 5 years who are wasted (weight-for-height) (%),10.1,33.0
Children under 5 years who are severely wasted (weight-for-height) (%),4.3,12.1
Children under 5 years who are underweight (weight-for-age) (%),25.1,51.2
Children under 5 years who are overweight (weight-for-height) (%),1.6,2.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),18.4,34.2
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),12.0,10.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),42.4,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),75.1,67.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),49.6,45.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(55.0),55.0
All women age 15-49 years who are anaemic (%),49.8,46.2
All women age 15-19 years who are anaemic (%),49.2,46.0
Women - Blood sugar level - high (141-160 mg/dl)(%),5.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),2.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.4,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.1,na
Men - Blood sugar level - very high (>160 mg/dl) (%),2.7,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.6,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.8,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.8,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),17.0,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),18.2,na
Ever undergone a screening test for cervical cancer (%),0.4,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),6.0,na
Men age 15 years and above who use any kind of tobacco (%),42.1,na
Women age 15 years and above who consume alcohol (%),0.4,na
Men age 15 years and above who consume alcohol (%),12.8,na
