Indicator,NFHS-5,NFHS-4
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(85.7),*
Children under age 3 years breastfed within one hour of birth (%),55.4,34.9
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),(19.4),10.2
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),(18.7),9.0
Children under 5 years who are stunted (height-for-age) (%),21.6,20.3
Children under 5 years who are wasted (weight-for-height) (%),15.7,7.4
Children under 5 years who are severely wasted (weight-for-height) (%),7.8,2.3
Children under 5 years who are underweight (weight-for-age) (%),24.6,10.5
Children under 5 years who are overweight (weight-for-height) (%),1.5,4.8
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),8.2,4.5
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),39.1,18.7
Women who have high risk waist-to-hip ratio (≥0.85) (%),62.5,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),37.7,50.5
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),38.4,54.5
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),38.3,55.2
All women age 15-19 years who are anaemic (%),48.0,66.2
Women - Blood sugar level - high (141-160 mg/dl)(%),7.4,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.1,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.6,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),23.2,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),35.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),32.9,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),11.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),47.0,na
Ever undergone a screening test for cervical cancer (%),13.4,na
Ever undergone a breast examination for breast cancer (%),13.2,na
Ever undergone an oral cavity examination for oral cancer (%),5.4,na
Women age 15 years and above who use any kind of tobacco (%),63.5,na
Men age 15 years and above who use any kind of tobacco (%),76.8,na
Women age 15 years and above who consume alcohol (%),29.6,na
Men age 15 years and above who consume alcohol (%),64.5,na
